3.521195, -1.503736
3.521785, -1.503910
3.522372, -1.504082
3.522958, -1.504254
3.523542, -1.504424
3.524125, -1.504593
3.524705, -1.504761
3.525284, -1.504929
3.525861, -1.505095
3.526437, -1.505260
3.527010, -1.505425
3.527582, -1.505588
3.528152, -1.505750
3.528721, -1.505912
3.529288, -1.506072
3.529853, -1.506232
3.530416, -1.506390
3.530978, -1.506548
3.531538, -1.506704
3.532097, -1.506860
3.532653, -1.507015
3.533208, -1.507168
3.533762, -1.507321
3.534313, -1.507473
3.534863, -1.507624
3.535412, -1.507774
3.535959, -1.507924
3.536504, -1.508072
3.537047, -1.508219
3.537589, -1.508366
3.538129, -1.508511
3.538667, -1.508656
3.539204, -1.508800
3.539739, -1.508943
3.540273, -1.509085
3.540805, -1.509226
3.541335, -1.509367
3.541864, -1.509506
3.542391, -1.509645
3.542916, -1.509783
3.543440, -1.509920
3.543962, -1.510056
3.544483, -1.510192
3.545002, -1.510326
3.545520, -1.510460
3.546036, -1.510593
3.546550, -1.510725
3.547063, -1.510856
3.547574, -1.510986
3.548084, -1.511116
3.548592, -1.511245
3.549098, -1.511373
3.549603, -1.511500
3.550107, -1.511627
3.550609, -1.511753
3.551109, -1.511878
3.551608, -1.512002
3.552105, -1.512125
3.552601, -1.512248
3.553095, -1.512370
3.553588, -1.512491
3.554079, -1.512612
3.554569, -1.512731
3.555057, -1.512850
3.555543, -1.512968
3.556028, -1.513086
3.556512, -1.513203
3.556994, -1.513319
3.557475, -1.513434
3.557954, -1.513549
3.558431, -1.513662
3.558908, -1.513776
3.559382, -1.513888
3.559855, -1.514000
3.560327, -1.514111
3.560797, -1.514221
3.561266, -1.514331
3.561733, -1.514440
3.562199, -1.514549
3.562664, -1.514656
3.563127, -1.514763
3.563588, -1.514870
3.564049, -1.514975
3.564507, -1.515080
3.564965, -1.515185
3.565420, -1.515288
3.565875, -1.515391
3.566328, -1.515494
3.566779, -1.515596
3.567230, -1.515697
3.567678, -1.515797
3.568125, -1.515897
3.568571, -1.515996
3.569016, -1.516095
3.569459, -1.516193
3.569901, -1.516291
3.570341, -1.516387
3.570780, -1.516484
3.571218, -1.516579
